,nni_counter,nni_mean,nni_min,nni_max,hr_mean,hr_min,hr_max,hr_std,nni_diff_mean,nni_diff_min,nni_diff_max,sdnn,rmssd,sdsd,nn50,pnn50,nn20,pnn20,tinn_n,tinn_m,tinn,tri_index
3070,29.0,278.1034482758621,242.0,311.0,216.31153565750867,192.92604501607718,247.93388429752065,11.384481641101722,19.178571428571427,0.0,69.0,14.328654676123165,26.089817389713012,18.012451601556425,2.0,7.142857142857142,10.0,35.714285714285715,265.625,281.25,15.625,2.0714285714285716
3071,25.0,304.64,273.0,321.0,197.28397979148292,186.9158878504673,219.78021978021977,8.453605149020891,3.7083333333333335,0.0,8.0,12.40927072796786,4.430011286667337,2.4756056205312262,0.0,0.0,0.0,0.0,289.0625,320.3125,31.25,2.7777777777777777
3072,61.0,257.72131147540983,202.0,444.0,236.51847562442745,135.13513513513513,297.029702970297,27.853337670813097,14.4,0.0,175.0,36.175558575526736,29.52287248897031,25.9903502301286,2.0,3.3333333333333335,11.0,18.333333333333332,187.5,273.4375,85.9375,6.777777777777778
3073,92.0,172.54347826086956,114.0,261.0,360.3365236158946,229.88505747126436,526.3157894736842,68.03011772226913,36.97802197802198,2.0,109.0,33.0332543214479,46.96210770865763,29.10974560825445,30.0,32.967032967032964,55.0,60.43956043956044,101.5625,226.5625,125.0,7.666666666666667
3074,29.0,274.6551724137931,250.0,291.0,218.86653171665606,206.18556701030928,240.0,9.814401209228565,10.25,0.0,40.0,11.92019853043254,13.273227619104986,8.587782018658833,0.0,0.0,3.0,10.714285714285714,242.1875,289.0625,46.875,3.625
3075,9.0,293.44444444444446,233.0,346.0,207.04743661913395,173.41040462427745,257.51072961373393,25.53625298122734,36.0,5.0,84.0,33.615885794930016,43.32435804486894,25.768197453450252,3.0,37.5,5.0,62.5,273.4375,320.3125,46.875,4.5
3076,24.0,298.875,102.0,597.0,216.87758956893768,100.50251256281408,588.2352941176471,84.20832747079335,48.34782608695652,0.0,308.0,77.34244152384618,102.87518820311381,92.84719053646069,5.0,21.73913043478261,5.0,21.73913043478261,273.4375,304.6875,31.25,2.4
3077,54.0,299.9259259259259,274.0,319.0,200.33094483188177,188.08777429467085,218.97810218978103,7.650267902764855,4.90566037735849,0.0,12.0,11.259967243914707,5.805007597544311,3.1333451707977202,0.0,0.0,0.0,0.0,265.625,312.5,46.875,3.857142857142857
3078,55.0,306.8,138.0,617.0,204.79046154656177,97.24473257698541,434.7826086956522,52.67840780659976,41.907407407407405,0.0,446.0,62.49752587695565,94.551083586638,85.55242649945176,9.0,16.666666666666664,13.0,24.074074074074073,281.25,328.125,46.875,4.230769230769231
3079,28.0,270.57142857142856,249.0,441.0,226.07787361591832,136.05442176870747,240.96385542168676,25.526387627786683,34.18518518518518,3.0,190.0,47.642518025494034,70.90499642845008,63.30332172414447,4.0,14.814814814814813,4.0,14.814814814814813,242.1875,273.4375,31.25,2.1538461538461537
3080,30.0,261.4,240.0,267.0,229.6220893194912,224.7191011235955,250.0,4.715867587880617,4.448275862068965,0.0,25.0,5.096313745552116,7.237355203721011,5.810004960020945,0.0,0.0,2.0,6.896551724137931,250.0,265.625,15.625,1.3043478260869565
3081,52.0,159.6153846153846,155.0,164.0,375.9559548150477,365.8536585365854,387.0967741935484,4.481325169540519,1.0980392156862746,0.0,3.0,1.9010198104592892,1.4002800840280099,0.8776081576827854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04
3082,36.0,223.33333333333334,209.0,230.0,268.78843190049207,260.8695652173913,287.08133971291863,6.142999189687421,1.8857142857142857,0.0,6.0,4.928053803045811,2.4727081741050063,1.6228411645562084,0.0,0.0,0.0,0.0,210.9375,226.5625,15.625,1.5
3083,20.0,371.5,369.0,374.0,161.5098014932137,160.42780748663102,162.60162601626016,0.6386561144896791,1.3157894736842106,0.0,4.0,1.4689774459950382,1.6383560438182505,1.002919714242558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3084,36.0,214.19444444444446,187.0,616.0,291.01813949699005,97.40259740259741,320.85561497326205,35.62860816989614,27.02857142857143,0.0,414.0,69.45124474640751,98.49844088686305,96.10028025737606,2.0,5.714285714285714,2.0,5.714285714285714,179.6875,226.5625,46.875,3.272727272727273
3085,33.0,246.6060606060606,151.0,286.0,247.39395912648595,209.7902097902098,397.35099337748346,37.42124708837038,24.6875,0.0,96.0,28.321744510556055,37.97861240224556,29.32183761789705,6.0,18.75,10.0,31.25,210.9375,273.4375,62.5,4.125
3086,31.0,252.67741935483872,176.0,296.0,241.58315390978987,202.7027027027027,340.90909090909093,35.37241352487625,24.766666666666666,1.0,98.0,30.723918040916367,36.09478263313596,26.70617045234837,4.0,13.333333333333334,14.0,46.666666666666664,250.0,289.0625,39.0625,3.4444444444444446
3087,25.0,300.64,225.0,320.0,200.46205063126894,187.5,266.6666666666667,15.179649440200501,7.875,0.0,83.0,18.441077336569393,17.83605898173697,16.347616499581562,1.0,4.166666666666666,1.0,4.166666666666666,273.4375,312.5,39.0625,3.125
3088,27.0,275.9259259259259,140.0,517.0,241.3561147507007,116.0541586073501,428.57142857142856,74.79879969300973,105.5,3.0,289.0,100.59627073907704,150.2901040807923,109.15649316463038,13.0,50.0,15.0,57.692307692307686,210.9375,250.0,39.0625,5.4
3089,27.0,291.6296296296296,163.0,363.0,217.33539681207853,165.28925619834712,368.09815950920245,60.60718620685658,70.0,0.0,194.0,58.85323868491609,101.84981401742772,75.4474651661671,12.0,46.15384615384615,14.0,53.84615384615385,289.0625,320.3125,31.25,3.857142857142857
3090,32.0,244.5,104.0,525.0,266.5221659151191,114.28571428571429,576.9230769230769,84.32237886113872,52.67741935483871,0.0,271.0,76.3358453829037,96.45674277004407,82.13784637091243,9.0,29.03225806451613,11.0,35.483870967741936,187.5,265.625,78.125,5.333333333333333
3091,29.0,276.7931034482759,261.0,294.0,216.9455731623729,204.08163265306123,229.88505747126436,6.320061745893582,7.035714285714286,0.0,20.0,8.041762912379117,8.934283886883636,5.607416668406379,0.0,0.0,0.0,0.0,250.0,289.0625,39.0625,2.4166666666666665
3092,25.0,200.44,180.0,273.0,301.9518194678376,219.78021978021977,333.3333333333333,26.62219606381742,22.75,0.0,90.0,20.67220355936928,31.457643480294788,22.193320577616806,2.0,8.333333333333332,10.0,41.66666666666667,171.875,218.75,46.875,3.125
3093,57.0,144.1578947368421,109.0,213.0,431.36537934645395,281.6901408450704,550.4587155963303,79.68365604304324,33.285714285714285,1.0,98.0,28.328298240505156,41.19942787397486,24.498396448980667,13.0,23.214285714285715,37.0,66.07142857142857,101.5625,140.625,39.0625,4.384615384615385
3094,37.0,219.43243243243242,66.0,436.0,290.0531145170204,137.61467889908258,909.0909090909091,108.84726166756604,21.13888888888889,0.0,218.0,45.62683210357484,60.18836173953307,57.153503968462125,5.0,13.88888888888889,5.0,13.88888888888889,203.125,226.5625,23.4375,1.6818181818181819
3095,37.0,217.67567567567568,190.0,413.0,289.5966601832153,145.27845036319613,315.7894736842105,49.153042252327374,45.77777777777778,0.0,211.0,63.62304528935951,94.76784499208813,84.15499683360159,8.0,22.22222222222222,8.0,22.22222222222222,179.6875,203.125,23.4375,1.9473684210526316
3096,24.0,319.7083333333333,258.0,566.0,191.71297317595574,106.00706713780919,232.5581395348837,24.551676385995172,19.17391304347826,1.0,294.0,57.63640091248696,62.066233906242026,60.35700770785974,1.0,4.3478260869565215,3.0,13.043478260869565,296.875,320.3125,23.4375,3.4285714285714284
3097,47.0,342.59574468085106,165.0,690.0,196.06103670102416,86.95652173913044,363.6363636363636,73.17193365010844,118.47826086956522,1.0,363.0,113.60298135525741,156.89667051085343,103.99310642333403,28.0,60.86956521739131,37.0,80.43478260869566,156.25,171.875,15.625,7.833333333333333
3098,,,,,,,,,,,,,,,,,,,,,,
3099,21.0,346.3809523809524,227.0,1168.0,213.27733629178314,51.36986301369863,264.3171806167401,70.2621303625024,211.1,1.0,930.0,229.07498252547705,344.715099756306,279.59611848822976,11.0,55.00000000000001,11.0,55.00000000000001,218.75,250.0,31.25,3.0
3100,52.0,221.75,201.0,253.0,271.45808278613686,237.15415019762847,298.5074626865672,15.590034696392525,4.313725490196078,0.0,15.0,12.841224973635866,5.462887263609049,3.385204254271411,0.0,0.0,0.0,0.0,187.5,242.1875,54.6875,3.0588235294117645
3101,23.0,276.04347826086956,273.0,280.0,217.3661007743444,214.28571428571428,219.78021978021977,1.4321354458724251,1.3636363636363635,0.0,4.0,1.8210451761548472,1.7580981459830651,1.1358007263790995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0952380952380953
3102,27.0,291.962962962963,273.0,308.0,205.60540178043834,194.80519480519482,219.78021978021977,4.641263600522493,6.923076923076923,1.0,35.0,6.530882149635044,9.527288741779099,6.674866751767121,0.0,0.0,1.0,3.8461538461538463,273.4375,304.6875,31.25,2.25
3103,26.0,316.4230769230769,127.0,462.0,200.5981082461531,129.87012987012986,472.4409448818898,66.98169874188409,23.04,0.0,216.0,57.40325640722699,60.49528907278649,57.089461958111556,3.0,12.0,4.0,16.0,312.5,328.125,15.625,1.2380952380952381
3104,36.0,222.94444444444446,209.0,425.0,276.1464663113697,141.1764705882353,287.08133971291863,32.96185440496733,24.914285714285715,0.0,213.0,48.86654973025701,71.09189224417327,67.55536789251049,4.0,11.428571428571429,4.0,11.428571428571429,195.3125,218.75,23.4375,1.6363636363636365
3105,13.0,251.76923076923077,242.0,260.0,238.44741421186868,230.76923076923077,247.93388429752065,5.912649601545559,3.6666666666666665,1.0,8.0,6.179992531735592,4.123105625617661,1.9694638556693238,0.0,0.0,0.0,0.0,226.5625,257.8125,31.25,2.1666666666666665
3106,69.0,198.97101449275362,191.0,398.0,303.8297483923809,150.7537688442211,314.13612565445027,18.9216724473628,7.352941176470588,0.0,199.0,24.38295632711068,34.013838014410965,33.45648307693271,2.0,2.941176470588235,2.0,2.941176470588235,179.6875,203.125,23.4375,1.5333333333333334
3107,35.0,268.1714285714286,258.0,274.0,223.7888393510992,218.97810218978103,232.5581395348837,3.46643070855462,2.235294117647059,0.0,6.0,4.090776672162953,2.7653315937748606,1.6525246714228865,0.0,0.0,0.0,0.0,257.8125,273.4375,15.625,1.2962962962962963
3108,37.0,221.75675675675674,198.0,256.0,272.0383942951426,234.375,303.030303030303,19.87177142363334,6.833333333333333,0.0,28.0,16.923693787451114,9.092121131323903,6.082762530298219,0.0,0.0,1.0,2.7777777777777777,187.5,234.375,46.875,3.7
3109,29.0,306.44827586206895,276.0,319.0,196.04041640713507,188.08777429467085,217.3913043478261,7.266696954105414,7.464285714285714,0.0,43.0,10.87784841808786,13.080792898641231,10.939165595023411,0.0,0.0,3.0,10.714285714285714,0.0,0.0,0.0,2.6363636363636362
3110,35.0,226.14285714285714,193.0,614.0,281.33385278684943,97.71986970684038,310.88082901554407,47.193029180534865,49.38235294117647,0.0,412.0,81.42450233088277,119.34367081963703,110.28146213786613,6.0,17.647058823529413,6.0,17.647058823529413,187.5,218.75,31.25,2.6923076923076925
3111,35.0,230.9142857142857,210.0,247.0,260.1916609316243,242.914979757085,285.7142857142857,9.869080245031649,4.705882352941177,0.0,13.0,8.56247431450481,6.1020729361133546,3.9429984880353226,0.0,0.0,0.0,0.0,210.9375,242.1875,31.25,2.5
3112,20.0,387.6,328.0,472.0,156.08865956288076,127.11864406779661,182.9268292682927,14.27137902784081,27.526315789473685,4.0,80.0,37.1134817325967,33.470332503498334,19.562913953171222,2.0,10.526315789473683,12.0,63.1578947368421,328.125,421.875,93.75,6.666666666666667
3113,41.0,226.8048780487805,219.0,235.0,264.6124342885981,255.31914893617022,273.972602739726,4.292641707317759,2.825,0.0,8.0,3.675727902029216,3.387476937190865,1.8931387585104158,0.0,0.0,0.0,0.0,210.9375,234.375,23.4375,1.9523809523809523
3114,34.0,227.73529411764707,217.0,241.0,263.6589117398848,248.96265560165975,276.49769585253455,7.2639133066942465,3.242424242424242,0.0,9.0,6.30684487958249,4.003786086981051,2.385245048080792,0.0,0.0,0.0,0.0,203.125,234.375,31.25,2.125
3115,39.0,202.28205128205127,117.0,433.0,317.54281463217745,138.56812933025404,512.8205128205128,75.0491309986561,42.973684210526315,0.0,229.0,62.42298358691322,61.60976511799681,44.74038434641738,11.0,28.947368421052634,24.0,63.1578947368421,132.8125,242.1875,109.375,7.8
3116,22.0,339.59090909090907,297.0,378.0,177.08706651593332,158.73015873015873,202.02020202020202,8.81047362504942,17.523809523809526,3.0,81.0,16.369713878609257,26.46471145470799,20.32146413922739,2.0,9.523809523809524,5.0,23.809523809523807,312.5,351.5625,39.0625,2.75
3117,36.0,226.44444444444446,196.0,239.0,265.4802819980451,251.0460251046025,306.1224489795918,12.141763633249713,5.057142857142857,0.0,14.0,9.892116469895017,6.340346993658943,3.8801368770797184,0.0,0.0,0.0,0.0,203.125,234.375,31.25,2.769230769230769
3118,23.0,257.7391304347826,159.0,356.0,260.1863814795609,168.53932584269663,377.35849056603774,90.31130964346126,141.0,0.0,197.0,82.7653953771548,156.05243873891763,68.4418418387883,19.0,86.36363636363636,19.0,86.36363636363636,148.4375,171.875,23.4375,3.8333333333333335
3119,20.0,385.05,327.0,441.0,156.90422672753334,136.05442176870747,183.4862385321101,13.42986652483865,20.210526315789473,0.0,75.0,32.73252848547804,26.760143182686722,18.020293952986638,1.0,5.263157894736842,7.0,36.84210526315789,328.125,437.5,109.375,10.0
3120,15.0,227.26666666666668,208.0,432.0,272.64539374177343,138.88888888888889,288.46153846153845,37.1402575099531,17.714285714285715,0.0,215.0,56.68895920051888,57.54128952326321,56.81336323223827,1.0,7.142857142857142,1.0,7.142857142857142,203.125,218.75,15.625,1.25
3121,,,,,,,,,,,,,,,,,,,,,,
3122,27.0,269.037037037037,97.0,533.0,238.3208621305471,112.5703564727955,618.5567010309278,83.1615865006015,39.57692307692308,0.0,265.0,65.24597333964019,85.52844780899152,77.32227263960783,5.0,19.230769230769234,7.0,26.923076923076923,257.8125,273.4375,15.625,1.6875
3123,32.0,225.25,204.0,241.0,267.1251347053828,248.96265560165975,294.11764705882354,14.589547758533392,2.6129032258064515,0.0,9.0,12.037575578431548,3.5057556361853233,2.3759548165574573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2
3124,23.0,299.0869565217391,131.0,533.0,217.60288379761954,112.5703564727955,458.01526717557255,65.14163536128927,69.54545454545455,1.0,275.0,95.79044981980115,122.45630018314883,103.16363666881819,6.0,27.27272727272727,8.0,36.36363636363637,242.1875,281.25,39.0625,3.8333333333333335
3125,22.0,196.6818181818182,152.0,270.0,315.5695326441864,222.22222222222223,394.7368421052632,56.3597529739111,45.666666666666664,1.0,103.0,38.88001857195858,58.10622456616273,36.816210197864386,7.0,33.33333333333333,15.0,71.42857142857143,140.625,218.75,78.125,5.5
3126,31.0,262.06451612903226,147.0,342.0,234.90111000371067,175.43859649122808,408.16326530612247,47.73008933160587,18.933333333333334,0.0,195.0,34.76678058518022,47.28847639753262,44.07355398557666,3.0,10.0,4.0,13.333333333333334,242.1875,281.25,39.0625,2.8181818181818183
3127,29.0,276.6551724137931,269.0,282.0,216.92249109118944,212.7659574468085,223.04832713754647,3.229970955223939,1.5357142857142858,0.0,4.0,4.081980104845525,1.917960226013936,1.1700630833624397,0.0,0.0,0.0,0.0,257.8125,281.25,23.4375,1.380952380952381
3128,81.0,199.8148148148148,184.0,749.0,308.2199983225536,80.10680907877169,326.0869565217391,26.32011569480983,15.9375,0.0,560.0,61.89004586989557,88.2712439019639,87.36832316351884,2.0,2.5,2.0,2.5,179.6875,203.125,23.4375,1.35
3129,58.0,269.62068965517244,229.0,689.0,227.54717084012742,87.08272859216255,262.0087336244541,25.066024888867105,21.75438596491228,0.0,452.0,59.338111650547766,85.1461076569141,83.0518944270376,2.0,3.508771929824561,6.0,10.526315789473683,226.5625,296.875,70.3125,4.461538461538462
3130,21.0,384.6190476190476,143.0,1094.0,194.45187960256555,54.844606946983546,419.5804195804196,75.54380377036429,62.85,0.0,288.0,242.86775747111355,117.46169588423282,101.81059556068344,5.0,25.0,6.0,30.0,257.8125,289.0625,31.25,3.5
3131,24.0,316.2916666666667,281.0,334.0,189.98920585802307,179.64071856287424,213.52313167259786,7.780422812106931,8.26086956521739,0.0,20.0,12.358694058863165,10.37974616427505,6.425923289191762,0.0,0.0,0.0,0.0,296.875,328.125,31.25,3.0
3132,30.0,263.96666666666664,220.0,482.0,233.66987905741868,124.48132780082987,272.72727272727275,30.859306974721626,35.758620689655174,0.0,241.0,57.24507708593563,86.5290463490091,80.18935410835574,4.0,13.793103448275861,4.0,13.793103448275861,226.5625,265.625,39.0625,2.727272727272727
3133,43.0,190.95348837209303,175.0,220.0,315.1116607284002,272.72727272727275,342.85714285714283,16.77456170361355,6.571428571428571,0.0,21.0,10.503862075156414,8.524474568362947,5.495642873434781,0.0,0.0,1.0,2.380952380952381,164.0625,203.125,39.0625,2.6875
3134,65.0,213.5076923076923,136.0,422.0,286.4086316723961,142.18009478672985,441.1764705882353,39.16080880199657,21.828125,0.0,219.0,33.45338317949093,50.917058781905304,46.36451663479064,11.0,17.1875,11.0,17.1875,187.5,218.75,31.25,2.2413793103448274
3135,34.0,231.61764705882354,206.0,269.0,260.3889214841663,223.04832713754647,291.2621359223301,18.689863011510592,6.787878787878788,1.0,24.0,17.174707806402242,8.872839045495683,5.802787992409208,0.0,0.0,2.0,6.0606060606060606,195.3125,265.625,70.3125,4.857142857142857
3136,98.0,160.73469387755102,117.0,589.0,403.70619248399254,101.86757215619694,512.8205128205128,87.37734989470654,47.21649484536083,0.0,445.0,63.88174497168164,85.29512138427826,71.40323096157888,30.0,30.927835051546392,45.0,46.391752577319586,109.375,164.0625,54.6875,4.260869565217392
3137,28.0,278.7857142857143,255.0,305.0,215.80843133013857,196.72131147540983,235.2941176470588,11.62815475192534,17.88888888888889,1.0,50.0,14.67009339478247,22.496913368529274,13.901669333443746,0.0,0.0,10.0,37.03703703703704,265.625,289.0625,23.4375,2.3333333333333335
3138,26.0,305.88461538461536,236.0,344.0,198.73212516067113,174.41860465116278,254.23728813559322,24.61792789285031,38.48,0.0,107.0,33.52411302102046,52.67257350842087,36.70958094739483,10.0,40.0,14.0,56.00000000000001,304.6875,320.3125,15.625,2.888888888888889
3139,29.0,214.93103448275863,210.0,222.0,279.1983781718785,270.27027027027026,285.7142857142857,3.340125682451114,1.75,0.0,6.0,2.603994657701874,2.3679406363215394,1.6244657241348273,0.0,0.0,0.0,0.0,203.125,218.75,15.625,1.1153846153846154
3140,28.0,278.82142857142856,269.0,286.0,215.2302355965982,209.7902097902098,223.04832713754647,2.9475498369537325,3.4074074074074074,0.0,10.0,3.8011067728245544,4.50514109615851,3.003321997379405,0.0,0.0,0.0,0.0,265.625,281.25,15.625,1.4736842105263157
3141,62.0,274.4032258064516,256.0,545.0,220.5999025068528,110.09174311926606,234.375,15.474222887941128,15.147540983606557,0.0,285.0,35.685998391902444,51.78486391936877,49.93089760377962,2.0,3.278688524590164,2.0,3.278688524590164,250.0,281.25,31.25,2.2142857142857144
3142,67.0,245.4179104477612,239.0,254.0,244.52803318459044,236.2204724409449,251.0460251046025,3.4131419433893564,1.9545454545454546,0.0,5.0,3.4384160101019705,2.3772915579531158,1.3636130534138193,0.0,0.0,0.0,0.0,226.5625,250.0,23.4375,1.5227272727272727
3143,29.0,186.3448275862069,179.0,206.0,322.22339772383634,291.2621359223301,335.195530726257,8.726429150469176,3.142857142857143,0.0,9.0,5.30684101668353,3.854496446637726,2.272448275323591,0.0,0.0,0.0,0.0,171.875,195.3125,23.4375,1.45
3144,34.0,233.44117647058823,227.0,238.0,257.0760498073142,252.10084033613447,264.3171806167401,3.7223951835629037,3.484848484848485,0.0,10.0,3.3592132599003297,4.337992832887328,2.6234663629587014,0.0,0.0,0.0,0.0,218.75,234.375,15.625,1.7894736842105263
3145,27.0,286.0740740740741,227.0,353.0,210.66341654718943,169.97167138810198,264.3171806167401,14.506406419903643,20.884615384615383,0.0,126.0,19.336943370589335,33.16566806897667,26.274439172818777,3.0,11.538461538461538,6.0,23.076923076923077,257.8125,304.6875,46.875,3.0
3146,27.0,376.74074074074076,308.0,1237.0,173.26336716105794,48.504446240905416,194.80519480519482,30.945386632948356,98.84615384615384,0.0,902.0,184.02541475663975,265.47432151644233,251.2653883538586,4.0,15.384615384615385,5.0,19.230769230769234,312.5,343.75,31.25,2.7
3147,40.0,190.275,186.0,199.0,315.46425980755373,301.5075376884422,322.5806451612903,6.485251860340571,1.205128205128205,0.0,5.0,3.9483037578310207,1.671787006431081,1.1738261141620587,0.0,0.0,0.0,0.0,171.875,195.3125,23.4375,1.7391304347826086
3148,46.0,215.7391304347826,194.0,418.0,286.8495989412858,143.54066985645932,309.2783505154639,37.7250513756886,29.4,0.0,216.0,51.26464442591933,74.37487628374397,69.08933610649594,6.0,13.333333333333334,7.0,15.555555555555555,187.5,210.9375,23.4375,1.6428571428571428
3149,12.0,241.33333333333334,185.0,269.0,251.0584954353299,223.04832713754647,324.3243243243243,27.59636090211905,20.0,2.0,48.0,23.492100542071327,24.4093871659692,14.676511847165866,0.0,0.0,5.0,45.45454545454545,218.75,242.1875,23.4375,3.0
3150,25.0,315.52,220.0,547.0,208.97275628351971,109.68921389396709,272.72727272727275,53.72471854100511,83.16666666666667,1.0,327.0,115.56027287379806,144.6003112029846,120.83429784722499,7.0,29.166666666666668,10.0,41.66666666666667,234.375,265.625,31.25,2.272727272727273
3151,25.0,305.2,281.0,323.0,196.84695689317792,185.75851393188856,213.52313167259786,7.281624773815587,7.791666666666667,0.0,23.0,11.124297730643494,10.32593821403169,6.9217939787354235,0.0,0.0,2.0,8.333333333333332,281.25,320.3125,39.0625,3.5714285714285716
3152,40.0,197.15,192.0,202.0,304.3868853034107,297.029702970297,312.5,3.96028536252384,1.8205128205128205,0.0,4.0,2.557542891336456,2.258885588639695,1.354753713717482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3793103448275863
3153,14.0,486.64285714285717,278.0,1802.0,161.28574219287162,33.29633740288568,215.8273381294964,58.79008743068374,251.46153846153845,4.0,1501.0,400.53917644611477,458.66285590247594,399.2496327246516,7.0,53.84615384615385,8.0,61.53846153846154,265.625,320.3125,54.6875,4.666666666666667
3154,26.0,313.1923076923077,300.0,322.0,191.62585208118054,186.33540372670808,200.0,3.172886770514839,3.16,1.0,10.0,5.161544193508224,4.014971979976947,2.5278449319529073,0.0,0.0,0.0,0.0,296.875,320.3125,23.4375,2.3636363636363638
3155,28.0,283.92857142857144,277.0,297.0,211.4041818602637,202.02020202020202,216.60649819494586,4.241947130068209,3.185185185185185,0.0,12.0,5.792259019610963,4.118611776189031,2.6607841099518166,0.0,0.0,0.0,0.0,265.625,296.875,31.25,2.1538461538461537
3156,31.0,258.03225806451616,115.0,359.0,242.75267688200893,167.13091922005572,521.7391304347826,66.442618051495,21.1,0.0,196.0,42.9972742321865,50.669188533729915,46.854396621433736,4.0,13.333333333333334,5.0,16.666666666666664,250.0,281.25,31.25,2.8181818181818183
3157,30.0,256.5,195.0,448.0,244.4017784309878,133.92857142857142,307.6923076923077,47.614436109092516,68.27586206896552,3.0,246.0,60.12443992140025,86.64911404923446,54.29673533445905,16.0,55.172413793103445,23.0,79.3103448275862,187.5,210.9375,23.4375,5.0
3158,52.0,158.53846153846155,114.0,478.0,404.2443087500705,125.52301255230125,526.3157894736842,83.54945833116912,41.294117647058826,0.0,332.0,56.793903821732634,78.12960574659037,66.98516077987634,11.0,21.568627450980394,27.0,52.94117647058824,93.75,203.125,109.375,7.428571428571429
3159,8.0,323.625,289.0,396.0,186.80596336332937,151.5151515151515,207.61245674740485,16.39204296258917,37.57142857142857,2.0,95.0,31.905832426958284,51.025203856245675,37.291004915650205,2.0,28.57142857142857,4.0,57.14285714285714,304.6875,328.125,23.4375,2.6666666666666665
3160,17.0,301.94117647058823,190.0,772.0,254.83500445777335,77.72020725388602,315.7894736842105,93.99361179016292,166.9375,0.0,580.0,199.2098361615947,275.0069317308202,225.70939095807836,6.0,37.5,6.0,37.5,179.6875,195.3125,15.625,1.4166666666666667
3161,29.0,279.55172413793105,257.0,292.0,214.86742055511544,205.4794520547945,233.46303501945525,7.430668776816057,3.7857142857142856,0.0,11.0,9.283573076355859,4.675162334843877,2.7936056994917524,0.0,0.0,0.0,0.0,265.625,289.0625,23.4375,2.230769230769231
3162,30.0,249.93333333333334,157.0,497.0,261.7340655731216,120.72434607645876,382.1656050955414,70.08506889627179,101.79310344827586,1.0,306.0,83.97410657287546,131.59577605630838,84.87654030175864,18.0,62.06896551724138,24.0,82.75862068965517,148.4375,265.625,117.1875,10.0
3163,62.0,126.75806451612904,104.0,177.0,479.7841169526196,338.9830508474576,576.9230769230769,53.94532744939514,13.426229508196721,0.0,66.0,15.583393308652736,20.7565908947922,15.96084690358821,2.0,3.278688524590164,17.0,27.86885245901639,93.75,164.0625,70.3125,4.769230769230769
3164,43.0,189.2325581395349,185.0,193.0,317.1093626250357,310.88082901554407,324.3243243243243,3.57302994296937,0.9523809523809523,0.0,3.0,2.1251017824624374,1.2535663410560174,0.8249872416568828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2285714285714286
3165,31.0,251.32258064516128,243.0,257.0,238.78948697314442,233.46303501945525,246.91358024691357,3.614126010863069,2.6666666666666665,0.0,7.0,3.771711342562272,3.255764119219941,1.8997882519635843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4761904761904763
3166,56.0,284.4642857142857,246.0,545.0,219.83591785777642,110.09174311926606,243.90243902439025,33.86117998826609,50.96363636363636,0.0,283.0,76.53138733064525,112.87909863695275,101.64771474291939,10.0,18.181818181818183,10.0,18.181818181818183,234.375,273.4375,39.0625,2.8
3167,79.0,206.81012658227849,163.0,298.0,305.1265998560203,201.34228187919464,368.09815950920245,63.045865365614944,72.15384615384616,1.0,130.0,50.00207071336943,85.92930905020798,46.96754251555057,52.0,66.66666666666666,54.0,69.23076923076923,156.25,187.5,31.25,3.2916666666666665
3168,23.0,339.69565217391306,96.0,772.0,210.9327391971485,77.72020725388602,625.0,105.1157616494313,165.27272727272728,8.0,532.0,154.55844283947877,230.581478401493,164.57164652462723,16.0,72.72727272727273,18.0,81.81818181818183,218.75,343.75,125.0,11.5
3169,34.0,237.3235294117647,212.0,273.0,253.97224913004678,219.78021978021977,283.0188679245283,16.90440690314606,6.0606060606060606,0.0,22.0,16.712761569740277,8.153824163228471,5.539288051835914,0.0,0.0,2.0,6.0606060606060606,210.9375,242.1875,31.25,2.8333333333333335
3170,85.0,91.95294117647059,73.0,133.0,659.7434323281527,451.1278195488722,821.917808219178,67.96696570566552,10.797619047619047,0.0,53.0,10.059236317639508,14.702202620857934,10.038215847215852,2.0,2.380952380952381,12.0,14.285714285714285,70.3125,109.375,39.0625,2.7419354838709675
3171,33.0,247.24242424242425,245.0,251.0,242.68520803993303,239.0438247011952,244.89795918367346,1.4491151884227282,0.84375,0.0,2.0,1.4796600756234315,1.0458250331675945,0.6278162356983543,0.0,0.0,0.0,0.0,234.375,250.0,15.625,1.064516129032258
3172,33.0,233.54545454545453,225.0,243.0,257.05016305374465,246.91358024691357,266.6666666666667,6.099839847645046,1.625,0.0,6.0,5.562659599344707,2.1505813167606567,1.4312187452567107,0.0,0.0,0.0,0.0,210.9375,242.1875,31.25,2.0625
3173,32.0,249.09375,242.0,259.0,240.91502321451122,231.66023166023166,247.93388429752065,3.2098070711478233,2.3548387096774195,0.0,8.0,3.3539516894976096,3.217893520562391,2.2293255646312136,0.0,0.0,0.0,0.0,234.375,257.8125,23.4375,1.6842105263157894
